FROM,BYTES,PROTOCOL,ID,GEN_TIME,REC_TIME,BODY
car1,441,CAM,187,7.3,7.4,"{'station_id': 0.22175097845437253, 'leader': None, 'speed': 9.208761574074074, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-10.338523148148155, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,188,7.3,7.4,"{'station_id': 0.6710912306103741, 'leader': 'car1', 'speed': 6.698569623844346, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [12.853997473382087, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,438,CAM,189,7.4,7.5,"{'station_id': 0.5963102386602345, 'leader': None, 'speed': 8.758761574074077, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-9.462646990740751, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,190,7.4,7.5,"{'station_id': 0.14671370994797694, 'leader': 'car1', 'speed': 6.248569623844346, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [12.229140510997652, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,440,CAM,191,7.5,7.6,"{'station_id': 0.6125915224352619, 'leader': None, 'speed': 8.308761574074078, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-8.631770833333348, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,192,7.5,7.6,"{'station_id': 0.27755462763534455, 'leader': 'car1', 'speed': 5.798569623844346, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [11.64928354861322, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,438,CAM,193,7.6,7.7,"{'station_id': 0.808667540521618, 'leader': None, 'speed': 7.85876157407408, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-7.845894675925933, -1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,194,7.6,7.7,"{'station_id': 0.3508745575976324, 'leader': 'car1', 'speed': 5.348569623844347, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [11.114426586228788, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,454,CAM,195,7.7,7.8,"{'station_id': 0.8170002261839545, 'leader': None, 'speed': 7.408761574074076, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-7.105974391701459, -1.5865677702430656, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,196,7.7,7.8,"{'station_id': 0.58843973652998, 'leader': 'car1', 'speed': 4.898569623844351, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [10.624569623844351, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,454,CAM,197,7.8,7.9,"{'station_id': 0.9756502386186708, 'leader': None, 'speed': 6.958761574074073, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-6.417101382140757, -1.4881573403058224, 0], 'elevation': 0, 'heading': 0}}"
car2,441,CAM,198,7.8,7.9,"{'station_id': 0.9250336537208504, 'leader': 'car1', 'speed': 4.448569623844348, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [10.179712661459916, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,456,CAM,199,7.9,8.0,"{'station_id': 0.576765739870335, 'leader': None, 'speed': 6.5087615740740725, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-5.7727755022672165, -1.3961107860381738, 0], 'elevation': 0, 'heading': 0}}"
car2,442,CAM,200,7.9,8.0,"{'station_id': 0.6667286312558186, 'leader': 'car1', 'speed': 3.9985696238443484, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [9.779855699075483, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,456,CAM,201,8.0,8.1,"{'station_id': 0.8181262036468375, 'leader': None, 'speed': 6.768761574074072, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-5.102711280796649, -1.3003873258280927, 0], 'elevation': 0, 'heading': 0}}"
car2,439,CAM,202,8.0,8.1,"{'station_id': 0.3218810326164747, 'leader': 'car1', 'speed': 3.54856962384435, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [9.424998736691052, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,454,CAM,203,8.1,8.2,"{'station_id': 0.4278267119864664, 'leader': None, 'speed': 7.028761574074072, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-4.406908717729056, -1.2009869596755793, 0], 'elevation': 0, 'heading': 0}}"
car2,440,CAM,204,8.1,8.2,"{'station_id': 0.7388098446160645, 'leader': 'car1', 'speed': 3.0985696238443556, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [9.115141774306622, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,454,CAM,205,8.2,8.3,"{'station_id': 0.8475897352453979, 'leader': None, 'speed': 7.288761574074072, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-3.685367813064435, -1.0979096875806338, 0], 'elevation': 0, 'heading': 0}}"
car2,438,CAM,206,8.2,8.3,"{'station_id': 0.7226541569628612, 'leader': 'car1', 'speed': 2.648569623844365, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.85028481192218, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,456,CAM,207,8.3,8.4,"{'station_id': 0.6537543725515204, 'leader': None, 'speed': 7.548761574074072, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-2.9932028681782232, -0.8359217209069338, 0], 'elevation': 0, 'heading': 0}}"
car2,439,CAM,208,8.3,8.4,"{'station_id': 0.6717239460488695, 'leader': 'car1', 'speed': 2.198569623844353, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.630427849537739, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car1,457,CAM,209,8.4,8.5,"{'station_id': 0.22522634144434306, 'leader': None, 'speed': 7.8087615740740715, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [-2.3236160687661442, -0.4341696412596864, 0], 'elevation': 0, 'heading': 0}}"
