FROM,BYTES,PROTOCOL,ID,GEN_TIME,REC_TIME,BODY
car2,425,CAM,268,11.4,11.5,"{'station_id': 0.7629343098126121, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,427,CAM,270,11.5,11.6,"{'station_id': 0.4406033118294985, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,272,11.6,11.7,"{'station_id': 0.5685967203297473, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,274,11.7,11.8,"{'station_id': 0.18836975645876353, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,276,11.8,11.9,"{'station_id': 0.5168002958794207, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,428,CAM,278,11.9,12.0,"{'station_id': 0.2610050400516998, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,427,CAM,280,12.0,12.1,"{'station_id': 0.3088719858864759, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,427,CAM,282,12.1,12.2,"{'station_id': 0.562201752918281, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,284,12.2,12.3,"{'station_id': 0.5702762106626817, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
car2,426,CAM,286,12.3,12.4,"{'station_id': 0.9576460443739082, 'leader': 'car1', 'speed': 0.0, 'station_characteristics': {'mobile_its_station': False, 'private_its_station': False, 'physical_relevant_its_station': False}, 'reference_position': {'lane': 0, 'position': [8.201000000000008, 1.6, 0], 'elevation': 0, 'heading': 0}}"
